STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS,2020 IR COMMENTS,2018 IR COMMENTS
2-MIC000.03,VAT-G10E_MIC01A00,,,,,,,,,,,,,TRO,A,TM,TR,,,,,,,,37.21472222,-76.74416667,G10E,JL33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,Degrd Trnd: TSS; JMSOH,Degrd Trnd: TSS; JMSOH
3-RPP042.12,VAP-E23E_RPP02A98,VAP-E23E_RPP02B10,VAP-E23E_RPP02C12,,,,,,,,,,,PRO,CB,TR,C,,,,,,,,37.92,-76.82166667,E23E,RA62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Trend Station - improving trends for fecal coliform, pH, and water clarity; 2018 Fish metals; 2018 Fish PCBs 2 sp (gizzard shad and striped bass); 2018 sediment PCBs","Trend Station - improving trends for fecal coliform, pH, and water clarity"
3-RPP046.26,VAP-E22E_RPP05A02,,,,,,,,,,,,,PRO,TM,,,,,,,,,,37.97727778,-76.86363889,E22E,RA56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,enterococci IM carryover,No data since 2014 cycle; RPPMH
3-MTL000.12,VAP-E23E_MTL01A10,,,,,,,,,,,,,PRO,A,TM,,,,,,,,,37.95061111,-76.88701945,E23E,RA59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,,
3-RPP051.01,VAP-E22E_RPP03A02,VAP-E22E_RPP04A02,,,,,,,,,,,,PRO,CB,TR,,,,,,,,,38.01861111,-76.90833333,E22E,RA56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,Trend station - improving trends for fecal coliform and pH; elevated pH,Trend station - improving trends for fecal coliform and pH
3-RPP056.20,VAP-E22E_RPP02B16,VAP-E22E_RPP02A02,,,,,,,,,,,,PRO,C,,,,,,,,,,38.071389,-76.926389,E22E,RA56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,2018 fish metals and PCBs; 2018 sediment PCBs; enterococci IM carryover,No data since 2014 cycle
3-RPP060.63,VAP-E22E_RPP01A02,,,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,38.1079,-77.00326667,E22E,RA54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE - scenario 3, Cat 2A; one sample event; B-IBI - 4.5 and 4.5, RPPTF; no data since 2018 cycle; aka VA16-0048","2016 WOE - scenario 3, Cat 2A; one sample event; B-IBI - 4.5 and 4.5, RPPTF; Station Alias: VA16-0048"
3-RPP064.40,VAP-E22E_RPP01A02,,,,,,,,,,,,,PRO,CB,TR,,,,,,,,,38.11291667,-77.05545,E22E,RA54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,Trend station - improving for fecal coliform; chloride IM carryover,Trend station - improving for fecal coliform
3-RPP070.00,VAP-E22E_RPP01A02,,,,,,,,,,,,,PRO,C,,,,,,,,,,38.142462,-77.07873,E22E,RA52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2018 Fish metals; 2018 fish PCBs 3 sp (largemouth bass, carp, blue catfish); 2018 sediment PCBs",
3-RPP080.19,VAN-E21E_RPP03A02,,,,,,,,,,,,,NRO,A,CB,"TR,C",,,,,,,,38.17466667,-77.18661111,E21E,RA51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"WAT TOX:NH3; SED TOX:PCB; FISH MET:As=OE (2018); FISH TOX:PCB=IM (2016:BLC,C,GSH; 2018: BLC,GSH); 2012 FISH MET OE carryover (Hg, CFCH)","FTT: IM for PCB (2016: BLC,C,GSH); Trends Analysis: Improving (FC,TN,TSS,Turb)"
2-POW000.60,VAT-G10E_POW01A02,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,37.22361111,-76.77805555,G10E,JL31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Imprv Trnd: Fecal Coliform,  Degrd Trnd: TSS; JMSOH","Imprv Trend: Fecal Coliform,  Degrad Trend: TSS; JMSOH"
5BMDY000.00,VAT-K42E_MDY01A04,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.71166667,-75.97222222,K42E,AS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Improv Trnd: TN, TSS and water clarity; Degrad Trnd: Temp, DO","Imprv Trend: TN, TSS and water clarity; Degrad Trend: Temp, DO"
5BNTH000.60,VAT-K42E_NTH01A00,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.70843,-75.95518,K42E,AS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,17 C2 3B Benthic probmon. Ecological condition is good . WTOX=NH3,
5BNTH001.45,VAT-K42E_NTH01A00,,,,,,,,,,,,,TRO,C2,A,B,,,,,,,,36.71091667,-75.96365,K42E,AS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,15 C2 BENTHIC probmon (WoE) 3B potential chronic effects of sediment contamination (metals);  WTOX=NH3,15 C2 BENTHIC PROBMON (WoE) 3B potential chronic effects of sediment contamination (metals);  WTOX=NH3
3-CRR001.24,VAP-E26E_CRR01A00,,,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.664,-76.47518333,E26E,RA72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2015 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 3.67, CRRMH; no data since 2018 cycle; aka VA15-2213","2015 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 3.67, CRRMH; Station Alias: VA15-2213"
3-CRR001.38,VAP-E26E_CRR01A00,VAP-E26E_CRR02A08,,,,,,,,,,,,PRO,C,,,,,,,,,,37.6655666667,-76.4791333333,E26E,RA72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,2018 Fish PCBs in gizzard shad; 2018 sediment PCBs,
3-CRR003.38,VAP-E26E_CRR01A00,VAP-E26E_CRR02A08,,,,,,,,,,,,PRO,CB,TR,C,,,,,,,,37.69333333,-76.47333333,E26E,RA72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Trend station - improving for DO, TN, and water clarity, degrading for temp and TSS; 2018 Fish Metals - arsenic in spot","Trend station - improving for DO, TN, and water clarity, degrading for temp and TSS"
3-CTM000.38,VAP-E26E_CTM03A08,,,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.70358333,-76.46748333,E26E,RA71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2015 WOE: scenario 8, Cat 5A; B-IBI = 1.67; one sample event; no data since 2018 cycle; aka VA15-0026A","2015 WOE: scenario 8, Cat 5A; one sample event"
3-CTR000.19,VAP-E26E_CTR03B16,VAP-E26E_CTR01A00,VAP-E26E_CTR03A00,,,,,,,,,,,PRO,C,,,,,,,,,,37.65333333,-76.44027778,E26E,RA73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2018 Fish Metals - arsenic 5 sp (blue crab, spot, croaker, gizzard shad, white perch); 2018 Fish PCBs in gizzard shad; 2018 sediment PCBs ok",
3-RPP098.81,VAN-E21E_RPP05A02,VAN-E20E_RPP01A02,,,,,,,,,,,,NRO,A,CB,TR,,,,,,,,38.24469444,-77.32508333,E21E,RA48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"WAT TOX:Cl,NH3","Trends Analysis: Degrading (SC), Improving (FC,TN,TSS,Turb)"
3-RPP106.01,VAN-E20E_RPP02A02,,,,,,,,,,,,,NRO,A,CB,TR,,,,,,,,38.26952778,-77.42897222,E20E,RA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,WAT TOX:NH3,"Trends Analysis: Improving (Chlorophyll,TN)"
3-RPP107.33,VAN-E20E_RPP02A02,VAN-E20E_RPP01A02,VAN-E20E_RPP03A02,,,,,,,,,,,NRO,C,,,,,,,,,,38.2827666667,-77.4420166667,E20E,RA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"SED TOX:PCB; FISH MET:2018; FISH TOX:PCB=IM (2016: BLC,C,GSH; 2018: BLC,C,GSH); 2012 FISH MET OE carryover (As, BSST)","FTT: IM for PCB (2016: BSG,BLC,C,GSH)"
2-WWK003.20,VAT-G11E_WWK03B18,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,37.11336111,-76.56566667,G11E,JL38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 C2 BENTHIC PROBMON (WoE) 5A probable chronic effects of cumulative sediment metals; WTOX=NH3,16 C2 BENTHIC PROBMON (WoE) 5A probable chronic effects of cumulative sediment metals; WTOX=NH3
2-WWK003.98,VAT-G11E_WWK02A08,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,37.12333333,-76.56916667,G11E,JL38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,Improv Trnd: water clarity; JMSMH,Imprv Trend: water clarity; JMSMH
3-RPP091.55,VAN-E21E_RPP04A02,VAN-E20E_RPP01A02,,,,,,,,,,,,NRO,A,CB,"TR,C",,,,,,,,38.24622222,-77.23344444,E21E,RA49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"WAT TOX:NH3; SED TOX:PCB; FISH MET:As=OE (2018); FISH TOX:PCB=IM (2018: LMB,BLC,GSH)","Trends Analysis: Degrading (DO), Improving (Chlorophyll,FC,TN,TSS,Turb)"
3-RPP025.98,VAP-E25E_RPP02A02,VAP-E25E_RPP01A02,VAP-E26E_RPP02A00,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.75015,-76.63466667,E25E,RA68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE: scenario 8, Cat 3B; one sample event; B-IBI = 2.67, RPPMHa; no data since 2018 cycle; aka VA16-0010","2016 WOE: scenario 8, Cat 3B; one sample event; B-IBI = 2.67, RPPMHa; Station Alias: VA16-0010"
3-RPP029.40,VAP-E25E_RPP01A02,,,,,,,,,,,,,PRO,C,,,,,,,,,,37.7825,-76.650519,E25E,RA68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2018 Fish Metals - arsenic 3 sp (croaker, spot, blue crab); 2018 Fish PCBs okay; 2018 sediment PCBs ok",
3-RPP031.57,VAP-E24E_RPP03A00,VAP-E24E_RPP01B98,VAP-E25E_RPP03A06,,,,,,,,,,,PRO,CB,TR,,,,,,,,,37.80833333,-76.71333333,E25E,RA66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Trend station - improving for pH and water clarity, degrading for chlorophyll a and TSS","Trend station - improving for pH and water clarity, degrading for chlorophyll a and TSS"
3-RPP031.93,VAP-E24E_RPP03A00,VAP-E24E_RPP01B98,VAP-E25E_RPP03A06,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.815617,-76.714933,E25E,RA66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE: scenario 8, Cat 3B; one sample event; B-IBI = 2.6, RPPMHa; no data since 2018 cycle; aka VA16-0019","2016 WOE: scenario 8, Cat 3B; one sample event; B-IBI = 2.6, RPPMHa; Station Alias: VA16-0019"
3-RPP034.21,VAP-E24E_RPP03A00,VAP-E24E_RPP01B98,VAP-E25E_RPP03A06,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.84031667,-76.7295,E24E,RA66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2015 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 2.6, RPPMHa; no data since 2018 cycle; aka VA15-2192","2015 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 2.6, RPPMHa; Station Alias: VA15-2192"
3-RPP040.89,VAP-E23E_RPP02A98,VAP-E23E_RPP02B10,VAP-E23E_RPP02C12,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.91383889,-76.79961945,E23E,RA62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE: scenario 8, Cat 3B; one sample event; B-IBI = 1.67, RPPMH; no data since 2018 cycle; aka VA16-0024","2016 WOE: scenario 8, Cat 3B; one sample event; B-IBI = 1.67, RPPMH; Station Alias: VA16-0024"
7-PMC000.00,VAT-C11E_PMC01B20,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,37.76933333,-75.80422222,C11E,CB39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,18 C2 2B. Benthic probmon.  Slight significant toxicity of unknown origin.  WTOX=NH3,
7-PNK001.26,VAP-C03E_PNK05A02,,,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.52243056,-76.30998056,C03E,CB12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 4.33, PIAMH; no data since 2018 cycle; aka VA16-0043","2016 WOE: scenario 3, Cat 2A; sed HMW PAHs; one sample event; B-IBI = 4.33, PIAMH; Station Alias: VA16-0043"
5BSHB000.91,VAT-K42E_SHB01A00,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.68385,-75.94986667,K42E,AS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,15 C2 BENTHIC probmon (WoE) 3B potential chronic effects of sediment contamination (metals and PAHs); WTOX=NH3,15 C2 BENTHIC PROBMON (WoE) 3B potential chronic effects of sediment contamination (metals and PAHs); WTOX=NH3
5BSHB001.03,VAT-K42E_SHB01A00,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.69883333,-75.93752778,K42E,AS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 C2 BENTHIC probmon (WoE) 2A;  WTOX=NH3,16 C2 BENTHIC PROBMON (WoE) 2A;  WTOX=NH3
5BSHB002.03,VAT-K42E_SHB01A00,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.675433,-75.972783,K42E,AS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 C2 BENTHIC probmon (WoE)- 2A ecological conditions is good with no significant mortality observed ; Transition Zone. WTOX=NH3,16 C2 BENTHIC PROBMON (WoE)- 2A ecological conditions is good with no significant mortality observed ; Transition Zone
3-FAM002.62,VAP-E25E_FAM01A98,,,,,,,,,,,,,PRO,A,,,,,,,,,,37.84777778,-76.65916667,E25E,RA65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,No new data since 2016 cycle,No new data since 2016 cycle
3-LIE003.62,VAP-E23E_LIE01A98,,,,,,,,,,,,,PRO,A,,,,,,,,,,37.950833,-76.824861,E22E,RA62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,Enterococci IM carryover,
2-WLY002.03,VAT-G15E_WLY01A06,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.95313889,-76.27697222,G15E,JL57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 Benthic ProbMon ( 5A: Probable cumulative effects of sediment metals and PAH contamination ) ; WTOX=NH3,16 Benthic ProbMon (5A: Probable cumulative effects of sediment metals and PAH contamination) ; WTOX=NH3
3-RPP011.58,VAP-E25E_RPP02A02,VAP-E25E_RPP01A02,VAP-E26E_RPP02A00,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.61715278,-76.47660555,E26E,RA73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 3, RPPMHa; no data since 2018 cycle; aka VA16-0014","2016 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 3, RPPMHa; Station Alias: VA16-0014"
3-RPP005.00,VAP-E25E_RPP02A02,,,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.57978333,-76.38596667,E26E,RA74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"One sample event; 2015 WOE: scenario 2, Cat 2A; B-IBI = 2.67, RPPMHa; no data since 2018 cycle; aka VA15-1521","One sample event; 2015 WOE: scenario 2, Cat 2A; B-IBI = 2.67, RPPMHa; Station Alias: VA15-1521"
3-RPP006.18,VAP-E25E_RPP02A02,VAP-E25E_RPP01A02,VAP-E26E_RPP02A00,,,,,,,,,,,PRO,C2,CB-B,,,,,,,,,37.624717,-76.38485,E25E,RA74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2016 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 3.33, RPPMHa; no data since 2018 cycle; aka VA16-0034","2016 WOE: scenario 3, Cat 2A; one sample event; B-IBI = 3.33, RPPMHa; Station Alias: VA16-0034"
3-RPP008.42,VAP-E25E_RPP02A02,,,,,,,,,,,,,PRO,C,,,,,,,,,,37.60416667,-76.43652778,E26E,RA74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"2018 Fish Metals - arsenic 4 sp(croaker, spot, blue crab, striped bass); 2018 Fish PCBs okay; 2018 sediment PCBs",
3-RPP010.60,VAP-E25E_RPP02A02,VAP-E26E_CRR02A08,VAP-E26E_RPP02A00,,,,,,,,,,,PRO,CB,TR,,,,,,,,,37.63333333,-76.46333333,E26E,RA73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Trend station - improving for DO, pH, and water clarity; degrading for temp and TSS","Trend station - improving for DO, pH, and water clarity; degrading for temp and TSS"
5BBKY000.99,VAT-K42E_BKY04A14,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.56261111,-75.91316667,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Improv Trnd: DO, water clarity","Imprv Trend: DO, water clarity"
5BBKY002.04,VAT-K42E_BKY03A08,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.57986111,-75.90919445,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,18 C2 3B. Benthic probmon.  High tubificid count suggests possibility of eutrophication. WTOX=NH3,
5BBKY002.64,VAT-K42E_BKY03A08,,,,,,,,,,,,,TRO,C2,A,B,,,,,,,,36.58369444,-75.89636111,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 C2 BENTHIC probmon (WoE) 2A slight potential for chronic effects of chemical contamination; WTOX=NH3,16 C2 BENTHIC PROBMON (WoE) 2A slight potential for chronic effects of chemical contamination; WTOX=NH3
5BBKY003.47,VAT-K42E_BKY03A08,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.58066667,-75.98163889,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,evaluated with No Trends,evaluated with No Trends
5BBKY004.16,VAT-K42E_BKY01A08,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.60911111,-75.93080556,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,18 C2 2A. Benthic probmon. Meets all benthic indices. WTOX=NH3,
5BBKY004.92,VAT-K42E_BKY03A08,,,,,,,,,,,,,TRO,C2,A,B,,,,,,,,36.59638,-75.96525,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 C2 BENTHIC probmon (WoE) 2B slight significant toxicity may be due to sediment metals ; WTOX=NH3,16 C2 BENTHIC PROBMON (WoE) 2B slight significant toxicity may be due to sediment metals ; WTOX=NH3
5BBKY005.00,VAT-K42E_BKY03A08,,,,,,,,,,,,,TRO,C2,A,B,,,,,,,,36.58902778,-75.97791667,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,16 C2 BENTHIC probmon (WoE) 2A all benthic indices rated as good;  WTOX=NH3,16 C2 BENTHIC PROBMON (WoE) 2A all benthic indices rated as good;  WTOX=NH3
5BBKY005.18,VAT-K42E_BKY03A08,,,,,,,,,,,,,TRO,C2,B,,,,,,,,,36.599767,-75.971483,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,17 C2 2A. Benthic probmon. No exceedances. WTOX=NH3,
5BBKY006.37,VAT-K42E_BKY02A00,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.63483333,-75.987,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Improv trnd: DO, pH, water clarity","Imprv trend: DO, pH, water clarity"
5BBKY006.48,VAT-K42E_BKY01A08,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.647,-75.92005555,K42E,AS20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,Improv Trnd DO,Imprv Trend DO
3-WAR001.81,VAP-E22E_WAR01A18,,,,,,,,,,,,,PRO,A,,,,,,,,,,37.99879167,-76.87943611,E22E,RA56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,RPPMH; no data since 2018 cycle,RPPMH
3-BDG000.10,VAP-E22E_BDG01A20,,,,,,,,,,,,,PRO,TM,,,,,,,,,,38.030594,-76.924,E22E,RA55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,,
2-WBE002.11,VAT-G15E_WBE02A00,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.84277778,-76.36305556,G15E,JL55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Degrd Trnd: TSS;  WTOX=NH3, WBEMH","Degrd Trnd: TSS; 12-IM FTox PCBs - 12  Gizzard Shad, Mummichog, 12-SedTox -PCBs, WTOX=NH3, WBEMH"
2-WBE004.44,VAT-G15E_WBE01A02,,,,,,,,,,,,,TRO,A,TR,SS,,,,,,,,36.82916667,-76.39583333,G15E,JL55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"WTOX=NH3 and PCB, WBEMH","WTOX=NH3, WBEMH"
5BHPC000.00,VAT-K42E_HPC02A04,,,,,,,,,,,,,TRO,A,TR,,,,,,,,,36.71405556,-75.96697222,K42E,AS18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This station is designated as an estuarine station and cannot be assessed by current automated methods.,"Improv Trnd: DO, Entero, Fecal Coliform, water clarity. (observed Effect in 2018?)","Imprv Trend: DO, Entero, Fecal Coliform, water clarity"
