STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: Probabilistic Ambient station 2014. Bent Creek, North Creek, Stonewall Creek, Walkers Ford Creek, Wreck Island Creek TMDL: EPA Approved 9/30/2013, SWCB Approved 4/4/2014."
4AHYC010.76,VAW-L74R_HYC02A06,,,,,,,,,,,,,BRRO,C,,,,,,,,,,36.6126,-78.8512,L74,RD72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: 2013 fish tissue data finds two Channel Catfish PCB concentrations greater than DEQ's screening value of 20 ppb at 29.4 ppb and 28.1 ppb total PCB."
4ARBC005.44,VAW-L51R_RBC02A02,VAW-L51R_RBC01A00,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.88388889,-80.14972222,L51,RD18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  Dan River Bacteria TMDL Study U.S. EPA approved on 12/08/2008.  Fed ID 35748 / 35756.  SWCB approved 4/28/2009. Temperature exceeds the 21<U+00B0>C Class V stockable trout water criterion in three of 12 instances. Excursions are 21<U+00"
4ARSF000.88,VAW-L01R_RSF02A00,VAW-L01R_RSF01A00,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.2275,-80.20361111,L01,RU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle:  Roanoke R. Bacteria TMDL U.S. EPA approved 8/02/2006. Fed ID 24538.  SWCB approved 6/27/2007. NESTED 2008:  Fed ID: 24538, EPA approved 8/02/2006.
The 2016 IR finds 2/12 E.coli samples in excess of the 235 cfu/100 ml criterion.  A"
4ALWD002.54,VAW-L56R_LWD01A00,VAW-L56R_LWD02A00,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.63611111,-79.79194445,L56,RD29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  Dan River Bacteria TMDL U.S. EPA approved 12/08/2008.  Fed ID: 35752.  SWCB approved 4/28/2009. 1999 Federal Consent Decree Attachment B- FC 303(d) listed in 2002.  Bacteria (FC) 2002 Listed 3/23 WQS>1000; FC 2004 3/18 WQS>400.
"
4AXON-1-USPS,VAW-L11R_XON01A12,,,,,,,,,,,,,BRRO,USPS,,,,,,,,,,37.1152,-79.7299,L11,RU25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2020 Cycle: 4AXON-1-USPS - Six of 43 pH observations below pH 6.0 SU. Excursions are: 5.5 SU (2/8/16, 5/2/16, 11/7/16, 12/5/16), 5.6 SU (12/8/14), and 5.9 SU (10/6/14). The U.S. Park Service provides Level III Non-Agency data for use in Water Quality Ass"
4AFAL006.58,VAW-L61R_FAL01A00,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,36.6512,-79.3799,L61,RD38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2014 Probabilistic Ambient station. E. coli - 2/12 Violation Rate."
4ADAN060.16,VAW-L57R_DAN02A00,VAW-L57R_DAN03A00,,,,,,,,,,,,BRRO,C,,,,,,,,,,36.5778,-79.4319,L57,RD33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2020 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm and the VDH screening value of 0.5 ppm is found in one species from 2017 collections; Largemouth Bass ( 1 fish) ) at 0.61 ppm and (1 fish) at 0.53 ppm.  Two species exceede"
4ADAN205.79,VAW-L42R_DAN05A02,VAW-L42R_DAN06A02,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.72585278,-80.38185833,L42,RD01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2014 Probabilistic Ambient station. Dan River Bacteria TMDL Study is U.S. EPA approved on 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009."
4ACTT000.70,VAW-L78R_CTT01A08,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.59183333,-78.24147222,L78,RL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: Kerr Reservoir Tributaries Bacteria TMDLs, 1/26/18 EPA approval. 2016 - DO Delist"
4ACUB002.21,VAW-L37R_CUB02A06,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.99827778,-78.78488889,L37,RU79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2018 Cycle: No new data since 2014. 2006 Roanoke Basin Bacteria TMDL; 2007-2008 Roanoke River PCB TMDL Sampling"
4ADAN012.82,VAW-L64R_DAN04A98,,,,,,,,,,,,,BRRO,A,C,,,,,,,,,36.6951,-78.8665,L64,RD51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: NA"
4AAAR006.20,VAW-L73R_AAR02A10,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.61083333,-78.71111111,L73,RD75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: DO Delist/EC Impairment. No new data since 2014."
4AALN016.38,VAW-L78R_ALN04A06,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.70666667,-78.36916667,L78,RL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: Kerr Reservoir Tributaries Bacteria TMDL EPA approved 1/28/18. 2013 Bio 'J' due to significant seasonal variability. Sedimentation is a potential stressor. Additional data needed to accurately characterize the benthic community"
4ALDR002.61,VAW-L42R_LDR01A02,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.56454167,-80.3743,L42,RD03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  The Dan River Bacteria Total Maximum Daily Load (TMDL) is U.S. EPA approved on 12/08/2008 [Fed ID 35748] and SWCB approved 4/28/2009.  These waters are nested within the Dan River Bacteria TMDL Watershed and allocations via the Study."
4ALIZ003.42,VAW-L81R_LIZ01A10,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.55672222,-77.9245,L81,RL22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: Kerr Reservoir Tributaries Bacteria TMDLs, EPA approved 1/26/2018, SWCB approved 12/7/17. E. coli - 4/12 Exceedance Rate. Segment was shortened in 2014 to only include VA Portion of Lizard Creek
"
4ALOR008.64,VAW-L26R_LOR01A00,VAW-L26R_LOR02A00,VAW-L26R_LOR03A00,,,,,,,,,,,BRRO,A,B,TM,,,,,,,,37.29361111,-79.45583333,L26,RU54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  Little Otter River Bacteria TMDL Study is U.S. EPA approved on 02/02/2001.  Fed ID 1547 / 9486 / 19639 / 24557 / 24780.  SWCB approved 6/17/2004.  Bacteria Implementation Plan SWCB approved 3/27/2007.  Originally 303(d) Listed 1996 for"
4AROA097.07,VAW-L30R_ROA03A00,VAW-L30R_ROA04A00,,,,,,,,,,,,BRRO,C,,,,,,,,,,37.0383,-78.9461,L30,RU64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2020 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm and the VDH screening value of 0.5 ppm is found in one species from 2018 collections; Blue Catfish (1 fish) at 0.90 ppm; Exceedance of the Mercury (Hg) WQS based tissue val"
4ABST017.09,VAW-L77R_BST02A06,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.81083333,-78.57722222,L77,RU91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: Kerr Reservoir Tributaries Bacteria TMDL: EPA approved 1/26/17, SWCB approved 12/7/17. E.coli 'IM' 5/12 exceed. No new data since 2014."
4ATIP002.55,VAW-L36R_TIP01A00,,,,,,,,,,,,,BRRO,A,TM,B,,,,,,,,37.01444444,-78.85138889,L36,RU74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2006 Roanoke River Bacteria TMDL. 2008/2011/2012/2014 Bio 'FS' Additional data collected in 2012 and 2014 continue the trend of seasonal variability. Spring VSCI scores are below the assessment threshold of 60 and fall scores are well"
9-PKC007.82,VAW-N17R_PKC01A00,VAW-N17R_PKC02A00,,,,,,,,,,,,BRRO,C,TM,,,,,,,,,37.04166667,-80.74166667,N17,NE46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  VDH Fish Consumption Advisory issued 12/13/04 PCBs. PCB water column samples uncensored: WQS 640 pg/L criterion; DW 1,193.64 pg/L (10/07/2013) **EXCEEDS**, WW 2,436.73 pg/L (11/26/2013) **EXCEEDS**, DW 389."
9-PKC011.11,VAW-N17R_PKC03A00,VAW-N17R_PKC03A06,VAW-N17R_PKC04A00,,,,,,,,,,,BRRO,A,B,TM,,,,,,,,37.04583333,-80.79277778,N17,NE44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2018/2020 Cycle:  Outside VDH Fish Consumption Advisory Area. PCB water column samples: Dry Weather 193.36 5/21/12 & 230.45 pg/L 10/7/13. Wet Weather 175.36 6/12/12 & 129.32 pg/L 11/26/13 - 'FS'. Bacteria impairment carries. There are no additional"
4ABAN053.77,VAW-L67R_BAN04A08,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.82722222,-79.31944444,L67,RD58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2016 - New EC Impairment; Banister Watershed TMDL"
4ABAN070.20,VAW-L65R_BAN03A00,VAW-L65R_BAN04A00,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.77190555,-79.46223333,L65,RD52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: PWS"
4APHC006.38,VAW-L82R_PHC01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.58305555,-77.89055555,L82,RL23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: 2016 New EC Impairment"
4ASLC002.75,VAW-L62R_SLC01A04,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.59055556,-79.24388889,L62,RD43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: E.coli exceedance rate 2/12. Dan River Watershed Bacteria TMDL: EPA Approved - 12/8/2008, SWCB Approved - 4/28/2009. Historical: E. coli - 6/24 Violation Rate
"
4ASMI003.58,VAW-L79R_SMI01A08,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.54077778,-78.19527778,L79,RL16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: Two DO obs exceed at 3.6 and 3.31 mg/L - 'FS'. pH exceeds at 5.8 SU. 
"
4ASNE005.30,VAW-L69R_SNE01A00,,,,,,,,,,,,,BRRO,A,TM,B,,,,,,,,36.92444445,-79.23138889,L69,RD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2016 - EC Delist. Banister River Watershed TMDL. 2009 Bio 'FS'."
4ACNT001.32,VAW-L15R_CNT01A00,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.92583333,-79.75055556,L15,RU31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  Chestnut Creek NESTED - Pigg River Bacteria TMDL Study U.S. EPA approved on 9/11/2006 Fed ID 30414.  Bacteria Implementation Plan SWCB approved 12/13/2010. 2014 FULL DELIST for Bacteria (1/12).  Listed 2004 for fecal coliform and 2006 f"
4ACNT017.37,VAW-L15R_CNT02A14,,,,,,,,,,,,,BRRO,PA,TM,,,,,,,,,36.87569444,-79.8625,L15,RU31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2014 Probabilistic Ambient station. Chestnut Creek NESTED - Pigg River TMDL Study U.S. EPA approved on 9/11/2006 Fed ID 30414.  Bacteria Implementation Plan SWCB approved 12/13/2010. Initial Listing as Category 4A with 2016 IR. Supplem"
4ADAN054.03,VAW-L60R_DAN03A02,VAW-L60R_DAN02A00,VAW-L60R_DAN04A06,,,,,,,,,,,BRRO,C,,,,,,,,,,36.57,-79.3744,L60,RD39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2020 Cycle:  Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm is found in three species from 2017 collections; Smallmouth Bass ( 1 fish ) at 0.32 ppm , Largemouth bass (1 fish ) at 0.36 ppm and (1 fish) at 0.46 ppm, and Golden Redhor"
4ADAN056.80,VAW-L60R_DAN04A06,,,,,,,,,,,,,BRRO,C,,,,,,,,,,36.5935,-79.4009,L60,RD39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2020 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm is found in three species from 2017 collections; Smallmouth Bass ( 1 fish ) at 0.32 ppm , Largemouth bass (1 fish ) at 0.36 ppm and (1 fish) at 0.46 ppm, and Golden Redhors"
4ADEL001.35,VAW-L53R_DEL01A10,,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,36.711,-79.9228,L53,RD24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  This initial 2016 Recreational Use impairment is a result of escherichia coli (E.coli) excursions of the WQS instantaneous criterion.  The Dan River Bacteria Total Maximum Daily Load (TMDL) is U.S. EPA approved 12/08/2008 [Fed ID 35756]"
4AFCA001.40,VAW-L29R_FCA01A00,,,,,,,,,,,,,BRRO,A,TM,B,,,,,,,,37.21166667,-79.26444444,L29,RU58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: PWS. Big Otter FC TMDL Approved. 2007/2011/2012/2014 Bio 'FS' - 4AFCA001.40 exhibited significant seasonal variation in 2007-2012. Habitat scores indicate limited riparian vegetation and sedimentation as potential stressors within thi"
4AFRV017.71,VAW-L34R_FRV06A02,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.19527778,-78.94972222,L34,RU69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2004 Falling River TMDL EPA Approved 7/9/2004"
4AFRV029.24,VAW-L32R_FRV01A06,,,,,,,,,,,,,BRRO,TM,,,,,,,,,,37.30472222,-78.89666667,L32,RU65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: No New Data since 2014. 2004 Falling River TMDL EPA Approved 7/9/2004."
4AHEN002.16,VAW-L39R_HEN01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.90698056,-78.65240278,L39,RU85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: E. coli - 4/12 Exceedance Rate. Roanoke River Watershed Bacteria TMDL: EPA Approved - 6/22/2006, SWCB Approved - 6/27/2007.
"
4AHYC002.70,VAW-L74R_HYC01A00,,,,,,,,,,,,,BRRO,C,,,,,,,,,,36.6676,-78.7554,L74,RD74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: No new data since 2016 IR: 2007 - PCB 3 Species, Hg 3 Species, OE - As 1 Species, 2013 - PCB 2 Species."
4AKTS000.89,VAW-L71R_KTS01A18,,,,,,,,,,,,,BRRO,A,PA,,,,,,,,,36.775,-78.9587,L71,RD65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2018/2020: Replaces station 4AXVY000.00. 2015 Probabilistic Ambient station."
4AKTT001.15,VAW-L78R_KTT01A12,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.62555556,-78.30361111,L78,RL11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: DO and E.coli listed 2016 IR. No new data since 2014.  E.coli - 3/23 Exceedance Rate; DO - 9/22 Exceedance Rate. Kerr Reservoir Tributaries Bacteria TMDL, EPA approved 1/26/18."
4AMWW004.53,VAW-L22R_MWW01A10,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.18241944,-79.59157778,L22,RU43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: Four of 12 exceedances of the 235 cfu/100 ml WQS instantaneous criterion (range 300 - 600 cfu/100 ml). Temp, DO, pH, TP, TN - 'FS'. Initial Listing Cycle 2010

The Staunton River Bacteria Total Maximum Daily Load (TMDL) is U.S. EP"
4AMYO001.48,VAW-L74R_MYO01A04,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.576,-78.889,L74,RD71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: E coli - 2/12 Exceedance Rate. Bacteria TMDL for Hyco River: EPA Approved: 2/3/2015, SWCB Approval Date - 12/11/2014."
4ANCH001.23,VAW-L51R_NCH01A12,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.85180555,-80.06563889,L51,RD19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  This initial 2016 bacteria Listing is the result of excessive E.coli values."
4APET004.35,VAW-L73R_PET01A16,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.715,-78.776,L73,RD76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle: 2016 New DO Impairment. NESTED Dan River Watershed Bacteria TMDL [EPA Approved - 12/08/2008; SWCB Approved - 04/28/2009]."
4ASDA004.19,VAW-L14R_SDA01A00,,,,,,,,,,,,,BRRO,PA,B,,,,,,,,,36.93776389,-79.93995,L14,RU29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: Pigg River Bacteria TMDL Study U.S. EPA approved 9/11/2006.  Fed ID 30412.  SWCB approved 6/27/2007.  Bacteria Implementation Plan SWCB approved 12/13/2010. 

A 2013 Probabilistic Ambient site.

Outside Data Windo"
4AWNS004.02,VAW-L62R_WNS01A04,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.577,-79.107,L62,RD45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2016 - New EC Impairment"
4AXMP000.44,VAW-L53R_XMP01A06,,,,,,,,,,,,,BRRO,TM,B,,,,,,,,,36.711,-79.863,L53,RD24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle:  Dan River Bacteria TMDL U.S. EPA approved 12/08/2008.  Fed ID: 35756.  SWCB approved 4/28/2009. 2016 initial Listing for E.coli bacteria.

BIO 'J' Four VSCI surveys (2013-2014) with an average score of 52.3.  This stream was"
4AXVQ000.97,VAW-L62R_XVQ01A16,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,36.62875833,-79.29619722,L62,RD43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018 Cycle: 2016 - New bacteria impairment"
9-NEW050.70,VAW-N24R_NEW01A00,VAW-N24R_NEW02A00,VAW-N24R_NEW03A00,,,,,,,,,,,BRRO,C,TM,,,,,,,,,37.37227778,-80.86155,N24,NE83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle:  PCB water column sample uncensored (PCB 640 pg/L criterion) WW 262.13 pg/L (5/01/2014); DW 133.98 pg/L (7/31/2014).  2012 three species analyzed: Carp exceeds WQS criterion of 20 ppb (2 fish composite [67.5 - 71.6"
9-NEW079.19,VAW-N22R_NEW05A00,VAW-N22R_NEW06A00,VAW-N18R_NEW01A00,,,,,,,,,,,BRRO,C,TM,,,,,,,,,37.142,-80.543,N22,NE57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: 2016/2018/2020 Cycle:  VDH Fish Consumption Advisory issued 12/04/2004 PCBs.  PCB water column samples uncensored WQS 640 pg/L criterion: WW 450.40 pg/L (5/01/2014); DW 117.74 pg/L (7/31/2014). 2012 FT/Sed one species two exceedin"
2-WIC012.60,VAW-H06R_WIC02A10,,,,,,,,,,,,,BRRO,A,SS,,,,,,,,,37.41027778,-78.90777778,H06,JM16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This station has no data in current window but was carried over 
                              due to IM in one of the 2020IR status fields. The 2020 comment 
                              was as follows: No current data. Bacteria impairment carries. Bent Creek, North Creek, Stonewall Creek, Walkers Ford Creek, Wreck Island Creek TMDL: EPA Approved: 9/30/2013, SWCB Approval Date: 4/4/2014."
