STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS,2020 IR COMMENTS,2018 IR COMMENTS
4BARA035.13,VAW-M03R_ARA01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.5566,-80.56844167,M03,YA03,,12,,,12,,,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,No current data. Bacteria impairment carries. There are no additional data beyond the 2008 IR where escherichia coli (E.coli) exceeds the WQS instantaneous criterion of 235 cfu/100 ml in three of nine samples.  Exceeding values range from 250 to 950 cfu/100 ml.,No additional data beyond the 2008 IR where E.coli 3/9- 'IM'.
4BJOH004.45,VAW-M03R_JOH01A02,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.58619722,-80.59561111,M03,YA04,,12,,,12,,,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,No current data. Two of 12 temperature measurements exceed the Class V stockable trout criterion of 21°C.  Exceedances occur on 6/29/2011 at 21.5°C and 7/31/2012 at 22.3°C.  Two escherichia coli (E.coli) observations exceed the WQS 235 cfu/100 ml instantaneous criterion from 12 observations at 350 and 475 cfu/100 ml.,"2014/2016/2018 Cycle: Temperature initially Listed 2008.  Bacteria initially Listed 2014.  

Both the 2008 and 2010 assessments find 2 of 9 Temp excursions of the Class V 21°C criterion."
9-CNL000.01,VAW-N18R_CNL01A02,VAW-N18R_CNL02A02,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.14027778,-80.56805556,N18,NE57,0,6,S,0,6,S,0,6,S,1,6,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,6,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: E.coli exceeds in one of six samples in 2017. Historical: Escherichia coli (E.coli) data exceed the 235 cfu/100 ml instantaneous criterion in one of 12 samples.  Excessive value is greater than 2000 cfu/100 ml. DO, Temp, pH and TN- 'FS'.","2014/2016/2018 Cycle: Escherichia coli (E.coli) data exceed the 235 cfu/100 ml instantaneous criterion in one of 12 samples.  Excessive value is  greater than 2000 cfu/100 ml. DO, Temp, pH and TN- 'FS'."
9-CNL000.06,VAW-N18R_CNL01A02,VAW-N18R_CNL02A02,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.139308,-80.568075,N18,NE57,0,6,S,0,6,S,0,6,S,3,6,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,5,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2020 Cycle: E.coli exceeds in three of six samples.,
9-HWL004.86,VAW-N20R_HWL02A20,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.860731,-80.355739,N20,NE50,0,2,S,0,2,S,0,2,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,2,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2020 Cycle: Bio 'FS' from two 2018 VSCI scores: 74.6 (Spring) and 80.6 (Fall). This station was sampled to collect data for use in genus-level reference community analyses.  Both samples had high taxonomic diversity especially of EPT taxa.  All samples were dominated by pollution-sensitive macroinvertebrates.,
9-MLC001.53,VAW-N21R_MLC01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.05796389,-80.50368333,N21,NE56,0,12,S,0,12,S,0,12,S,6,12,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle:  Mill Creek Bacteria TMDL Study U.S. EPA approved on 6/05/2002.  Fed ID 9453 / 19986 / 23409.  SWCB approved 6/17/2004.  Bacteria Implementation Plan SWCB approved 6/27/2007.
Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.






Outside Data Window:
9-MLC001.53- 2006 IR; FC exceeds 5/8.





9-MLC005.44- 2001 water column metals no exceedances.  2000 FT/Sed finds no exceedances of WQS TVs or Risked based TSVs; Sediment no excursions of PEC SVs.","2014/2016/2018 Cycle:  Mill Creek Bacteria TMDL Study U.S. EPA approved on 6/05/2002.  Fed ID 9453 / 19986 / 23409.  SWCB approved 6/17/2004.  Bacteria Implementation Plan SWCB approved 6/27/2007.  
Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.
  
Outside Data Window:  
9-MLC001.53- 2006 IR; FC exceeds 5/8.
9-MLC005.44- 2001 water column metals no exceedances.  2000 FT/Sed finds no exceedances of WQS TVs or Risked based TSVs; Sediment no excursions of PEC SVs."
9-XEM000.30,VAW-N20R_XEM01A08,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.89266944,-80.306,N20,NE51,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'J' 2020 IR finds four VSCIs avg 59.1 (2016-17). Station established for Landfill monitoring.  Bio 'IM' Three VSCI spring surveys (2011-2012, 2016) with an average score of 58.2. 




Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.











Bio 'FS' two VSCI spring surveys (2011-2012) with an average score of 70.7.  The stream surfaces from the Floyd landfill in a spring box and is impacted by growths of iron bacteria and sphaerotilus (sewage fungus).  The stream substrate was too impacted by bacterial growth to sample for benthic macroinvertebrates; Dissolved oxygen and Specific conductance were greatly impacted where the stream exits the landfill but had recovered by the time the stream exits landfill property at the sampled site.  A May 2011 habitat survey shows most parameters are in the optimal range.  Sediment deposition was the only parameter found to be in the marginal range.  During the 2012 habitat survey, scores for sediment deposition and several other parameters had declined, some were due to lower stream flow.  The 2011 sample is dominated by mayflies, stoneflies and other generally pollution-sensitive taxa.  The dominant mayfly taxa, Ephemerellidae (50% of all organisms) is somewhat tolerant of excessive sediment and several stonefly taxa present are known to be tolerant of iron precipitate and organic enrichment. The June 2012 sample finds the number of mayflies very low but stoneflies (51%) are numerous.","2018 Cycle:  Station established for Landfill monitoring.  Bio 'IM' Three VSCI spring surveys (2011-2012, 2016) with an average score of 58.2. 
Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.

Bio 'FS' two VSCI spring surveys (2011-2012) with an average score of 70.7.  The stream surfaces from the Floyd landfill in a spring box and is impacted by growths of iron bacteria and sphaerotilus (sewage fungus).  The stream substrate was too impacted by bacterial growth to sample for benthic macroinvertebrates;  Dissolved oxygen and Specific conductance were greatly impacted where the stream exits the landfill but had recovered by the time the stream exits landfill property at the sampled site.  A May 2011 habitat survey shows most parameters are in the optimal range.  Sediment deposition was the only parameter found to be in the marginal range.  During the 2012 habitat survey, scores for sediment deposition and several other parameters had declined, some were due to lower stream flow.  The 2011 sample is dominated by mayflies, stoneflies and other generally pollution-sensitive taxa.  The dominant mayfly taxa, Ephemerellidae (50% of all organisms) is somewhat tolerant of excessive sediment and several stonefly taxa present are known to be tolerant of iron precipitate and organic enrichment. The June 2012 sample finds the number of mayflies very low but stoneflies (51%) are numerous."
9-ADR000.13,VAW-N35R_ADR01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.37406111,-80.86948611,N35,NE85,0,14,S,0,13,S,0,14,S,3,12,0,0,IN,,,,,,,,,,,,,,,,,,,,Review,,,,13,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bacteria impairment:  2004 Bacteria (FC 6/26) Listed.  No additional Benthic data beyond 2010 IR.






Supplemental Watershed Information:  9-NEW028.95- New River PCB 2010 water column results Dry 178 pg/L- 'FS'; Wet 710 pg/L- 'OE'.











Outside Data Window: One VSCI survey (2001 Spring).  Bio 'FS' One spring 2001 VSCI survey with a score of 75.1.  The dominant land use is forest.  Instream and riparian habitat provide conditions suitable for a diverse benthic community that is dominated by pollution sensitive organisms.





AQ 1999 and 2000 sediment reveals no excursions of PEC SVs.","2014/2016/2018 Cycle:  2004 Bacteria (FC 6/26) Listed.  No additional Benthic data beyond 2010 IR.  

Supplemental Watershed Information:  9-NEW028.95-  New River PCB 2010 water column results Dry 178 pg/L- 'FS'; Wet 710 pg/L- 'OE'.

Outside Data Window: One VSCI survey (2001 Spring).  Bio 'FS' One spring 2001 VSCI survey with a score of 75.1.  The dominant land use is forest.  Instream and riparian habitat provide conditions suitable for a diverse benthic community that is dominated by pollution sensitive organisms.
AQ 1999 and 2000 sediment reveals no excursions of PEC SVs."
9-BCK015.88,VAW-N22R_BCK02A08,,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,37.13395,-80.75455833,N22,NE61,0,14,S,0,14,S,0,14,S,9,12,0,0,IM,,,,,,,,,,,,,,,,,,,,Review,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'IM' from two 2016 VSCIs: 48.4 (S), 48.5 (F). 2018 IR: E.coli exceedance rate 6/7. Bio 'IM' A 2012 probabilistic site and RB. Six VSCI surveys (2011-2012, 2016) with an average score of 44.7.  The habitat surveys indicate that the stream is impacted by sediment deposition, riparian vegetation removal, channel alteration (straightening of the stream, and destabilized stream banks. Back Creek Bacteria (Fed ID 24564) and Benthic (Sediment- Fed. ID 24565) TMDL Studies are U.S. EPA approved 6/21/2004.  SWCB approved 12/02/2004.","2018 Cycle: E.coli exceedance rate 6/7. Bio 'IM' A 2012 probabilistic site and RB. Six VSCI surveys (2011-2012, 2016) with an average score of 44.7.  The habitat surveys indicate that the stream is impacted by sediment deposition, riparian vegetation removal, channel alteration (straightening of the stream, and destabilized stream banks. Back Creek Bacteria (Fed ID 24564) and Benthic (Sediment- Fed. ID 24565) TMDL Studies are U.S. EPA approved 6/21/2004.  SWCB approved 12/02/2004."
9-BIC000.14,VAW-N21R_BIC01A02,,,,,,,,,,,,,BRRO,A,TM,B,,,,,,,,36.99583333,-80.52083333,N21,NE54,2,12,10.5% Exceedance,0,12,S,0,12,S,2,12,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Temp excursions of the WQS stockable trout water criterion of 21°C occur in two of 14 measurements: 23 C (7/24/17) and 23 C (8/17/17). Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.











Exceedances occur on 7/21/2011 at 24.1<U+00B0>C and 8/29/2012 at 21.6<U+00B0>C.
Escherichia coli (E.coli) samples find 6 of 12 samples in excess of the 235 cfu/100 ml instantaneous criterion.  Excursions range from 300 to 950 cfu/100 ml.  DO, pH and TN- NH3-N- 'FS'.











Bio - 'FS' with two 2014 VSCI scores of 64.3 (spring) and 72.3 (fall). Site was sampled for genus-level reference community analysis. Both samples had good taxonomic diversity and were dominated by pollution-sensitive macroinvertebrates. This reach has very good instream habitat except for some slight sediment deposition.  The watershed is a mix of forested and agricultural land cover.











Bacteria initial Listing 2010.  2004 Temp <U+00B0>C initial Listing (2/8).  No additional data beyond the 2010 IR.  2009-2010 supplemental continuous Temp Logger data shows continued exceedances throughout the summer months.","2016/2018 Cycle:  Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.

Exceedances occur on 7/21/2011 at 24.1°C and 8/29/2012 at 21.6°C.  
Escherichia coli (E.coli) samples find 6 of 12 samples in excess of the 235 cfu/100 ml instantaneous criterion.  Excursions range from 300 to 950 cfu/100 ml.  DO, pH and TN- NH3-N- 'FS'.

Bio - 'FS' with two 2014 VSCI scores of 64.3 (spring) and 72.3 (fall). Site was sampled for genus-level reference community analysis. Both samples had good taxonomic diversity and were dominated by pollution-sensitive macroinvertebrates. This reach has very good instream habitat except for some slight sediment deposition.  The watershed is a mix of forested and agricultural land cover.

Bacteria initial Listing 2010.  2004 Temp °C initial Listing (2/8).  No additional data beyond the 2010 IR.  2009-2010  supplemental continuous Temp Logger data shows continued exceedances throughout the summer months."
9-WLK004.34,VAW-N25R_WLK01A00,VAW-N25R_WLK02A00,,,,,,,,,,,,BRRO,A,TM,"TR,B",,,,,,,,37.296986,-80.705938,N25,NE73,0,36,S,0,34,S,0,36,S,0,34,0,0,IN,,,,,,,,,,,,,,,,,,,,Review,,,,36,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: PCB in water column 'IM' from 2014 Cycle. 2016 flow adjusted trend analysis finds degrading pH and specific conductance trends; DO and turbidity are improving. Bio 'FS' from two 2015 VSCI scores (65.5 Spring, 73.1 Fall). 2014 DELIST Bacteria. 2010 Water column PCBs:  WQS 640 pg/l- 2010 Wet- 1,706 pg/l; 2011 Wet 648.8 pg/L. AQ 2000 sediment exceeds of PCB at 880 ppb (PEC SV 676 ppb). Trend Analysis.","2018 Cycle: 2016 flow adjusted trend analysis finds degrading pH and specific conductance trends; DO and turbidity are improving. Bio 'FS' from two 2015 VSCI scores (65.5 Spring, 73.1 Fall). 2014 DELIST Bacteria. 2010 Water column PCBs:   WQS 640 pg/l- 2010 Wet- 1,706 pg/l; 2011 Wet 648.8 pg/L. AQ 2000 sediment exceeds of PCB at 880 ppb (PEC SV 676 ppb). Trend Analysis."
9-WLK016.94,VAW-N25R_WLK03A00,VAW-N25R_WLK02A00,,,,,,,,,,,,BRRO,PA,,,,,,,,,,37.2071,-80.738311,N25,NE71,0,12,S,0,12,S,0,12,S,0,12,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2020 Cycle: A 2017 Probabilistic Ambient station.,
9-WLK033.29,VAW-N25R_WLK03A00,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,37.1627,-80.8549,N25,NE71,0,2,S,0,2,S,0,2,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018/2020 Cycle:  2015 & 2011 data. A 2011 probabilistic site.  DO, Temp, pH, TN- NH3-N- 'FS'; and water column metals- 'IN'.  2011 sediment metals only- 'FS'.





Bio 'FS'- Two 2015 and two 2011 VSCI surveys with an average score of 69.7.  Benthic macroinvertebrate scores are good for the fall sample but the spring sample was slightly impaired.  The watershed above this station is mixed forest and agricultural land cover.  Most habitat scores were in the optimal range. 2011 sediment finds no excursions of PEC SVs.","2018 Cycle:  2015 & 2011 data. A 2011 probabilistic site.  DO, Temp, pH, TN- NH3-N- 'FS'; and water column metals- 'IN'.  2011 sediment metals only- 'FS'.
Bio 'FS'- Two 2015 and two 2011 VSCI surveys with an average score of 69.7.  Benthic macroinvertebrate scores are good for the fall sample but the spring sample was slightly impaired.  The watershed above this station is mixed forest and agricultural land cover.  Most habitat scores were in the optimal range. 2011 sediment finds no excursions of PEC SVs."
9-XEM000.36,VAW-N20R_XEM01A08,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.893492,-80.306264,N20,NE51,,4,,,4,,,4,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'J' from VSCI avg of 60.6 from 4 samples (2016-17). This station was sampled in the spring of 2016 at the request of BRRO-R Waste inspectors to determine if the potential impacts from the Floyd County landfill are found immediately downstream of the county property boundary.  This stream originates downslope of the Floyd County landfill (landfill was built on top of the original stream channel). Little River Bacteria (Fed ID: 41519), Benthic (Sediment Fed ID: 41517) and Temperature (Fed ID: 41518) TMDL Study U.S. EPA approved on 3/14/2012.  SWCB approved 3/25/2013.





",
9-SNC002.88,VAW-N28R_SNC03A00,VAW-N28R_SNC04A00,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,37.37805556,-80.66805556,N28,NE75,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2016/2018/2020 Cycle: PCB uncensored water column





: WQS 640 pg/L





; DW 521.59 pg/L (7/31/2014)











Bio 'J' Four VSCI surveys (2010 & 2012) surveys with a score of 59.1.  This station was sampled to determine the impacts from a lime truck spill occurring in June 2005.  NPS runoff from a lime plant across the road may periodically impact this site.  This site also has a narrow riparian buffer between the stream and Rt. 635.  Numerous residences along the stream between the National Forest boundary and this station possibly contribute NPS pollution.  Lime scale is noticeable on rocks in and along the stream and filamentous algae has been prevalent at this station but not at others in Stony Creek.  The station was sampled in 2010 and 2012 after citizen complaints about potential runoff from a lime plant/quarry.  Compared to upstream and downstream sites on Stony Creek the benthic community at this station has lower VSCI scores that appear to be driven partially by feeding modes of the organisms.  There are usually lower numbers of organisms that are called Scrapers (scrape periphyton from clean substrates) and higher numbers of Hydropsychid caddisflies which are filter feeders (build nets to collect fine organic matter).  During the past few assessment cycles, the average VSCI has declined.











2012 IR- Bio 'FS' Three VSCI surveys (2005 & 2010) surveys with a score of 60.4.  This station was sampled to determine the impacts from a lime truck spill occurring in June 2005.  NPS runoff from a lime plant across the road may periodically impact this site.  This site also has a narrow riparian buffer between the stream and Rt. 635.  Numerous residences along the stream between the National Forest boundary and this station possibly contribute NPS pollution DO, Temp and pH- single observations fully support but are insufficient to assess.","2016/2018 Cycle:  PCB uncensored water column
WQS 640 pg/L
DW 521.59 pg/L (7/31/2014)

Bio 'J' Four VSCI surveys (2010 & 2012) surveys with a score of 59.1.  This station was sampled to determine the impacts from a lime truck spill occurring in June 2005.  NPS runoff from a lime plant across the road may periodically impact this site.  This site also has a narrow riparian buffer between the stream and Rt. 635.  Numerous residences along the stream between the National Forest boundary and this station possibly contribute NPS pollution.  Lime scale is noticeable on rocks in and along the stream and filamentous algae has been prevalent at this station but not at others in Stony Creek.  The station was  sampled in 2010 and 2012 after citizen complaints about potential runoff from a lime plant/quarry.  Compared to upstream and downstream sites on Stony Creek the benthic community at this station has lower VSCI scores that appear to be driven partially by feeding modes of the organisms.  There are usually lower numbers of organisms that are called Scrapers (scrape periphyton from clean substrates) and higher numbers of Hydropsychid caddisflies which are filter feeders (build nets to collect fine organic matter).  During the past few assessment cycles, the average VSCI has declined.

2012 IR- Bio 'FS' Three VSCI surveys (2005 & 2010) surveys with a score of 60.4.  This station was sampled to determine the impacts from a lime truck spill occurring in June 2005.  NPS runoff from a lime plant across the road may periodically impact this site.  This site also has a narrow riparian buffer between the stream and Rt. 635.  Numerous residences along the stream between the National Forest boundary and this station possibly contribute NPS pollution  DO, Temp and pH- single observations fully support but are insufficient to assess."
9-SNK005.38,VAW-N23R_SNK01B10,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.30111111,-80.55805556,N23,NE65,0,14,S,0,14,S,0,14,S,2,14,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,14,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bacteria impairment. Initial 303(d) Listing of E.coli and Temperature 2010 (3/11).











Outside Data Window:





2006 & 2008 assessments find single excursions for Temperature (26<U+00B0>C) and DO (3.59 mg/L).  No data available to determine stream flow conditions on 10/25/2001 and the dissolved oxygen value of 3.59 mg/l.  All gages on smaller streams in the area did not record Daily averages < 7Q10.  However dry conditions are noted in the area for 2001.","2014/2016/2018 Cycle:   Initial 303(d) Listing of E.coli and Temperature 2010 (3/11).

Outside Data Window:
2006 & 2008 assessments find single excursions for Temperature (26°C) and DO (3.59 mg/L).  No data available to determine stream flow conditions on 10/25/2001 and the dissolved oxygen value of 3.59 mg/l.  All gages on smaller streams in the area did not record Daily averages < 7Q10.  However dry conditions are noted in the area for 2001."
